ID,Uptime,Totaltime,Quantity,Start,End,Product,Type,After,Before
-1082,2.0,2.0,2,2016-07-28 05:36:33.657000,2016-07-28 07:36:33.657000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1083,2.0,2.0,2,2016-07-28 07:36:33.657000,2016-07-28 09:36:33.657000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1084,2.0,2.0,2,2016-07-28 09:36:33.657000,2016-07-28 11:36:33.657000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1085,2.0,2.0,2,2016-07-28 11:36:33.657000,2016-07-28 13:36:33.657000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1086,2.635263888888888,2.635263888888888,2,2016-07-28 13:36:33.657000,2016-07-28 16:14:40.607000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58253,6.968905555555556,7.22585,35000,2016-07-28 16:14:40.607000,2016-07-28 23:28:13.180000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-07-21 23:28:13.180000,2016-08-06 23:28:13.180000
58329,7.374444444444444,7.908888888888889,35000,2016-07-28 23:28:13.180000,2016-07-29 07:22:45.887000,QUICK MACARONI KORT 20MM,MACARONI,2016-07-22 07:22:45.887000,2016-08-08 07:22:45.887000
-1089,2.0,2.0,2,2016-07-29 07:22:45.887000,2016-07-29 09:22:45.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1090,2.9194138888888888,2.9194138888888888,2,2016-07-29 09:22:45.887000,2016-07-29 12:17:55.777000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58334,15.585352777777777,15.652852777777778,50000,2016-07-29 12:17:55.777000,2016-07-30 03:57:06.107000,MAC.KORT L.M. 327/057,MACARONI,2016-07-23 03:57:06.107000,2016-08-07 03:57:06.107000
58434,18.96468777777778,19.12191,45000,2016-07-30 03:57:06.107000,2016-07-30 23:04:25.383000,BONETTI LM 897/384,Other,2016-07-21 23:04:25.383000,2016-08-08 23:04:25.383000
58430,14.280833333333334,14.757777777777777,50000,2016-07-30 23:04:25.383000,2016-07-31 13:49:53.520000,ZITTI LM 942/1311 1.1% AS/DS,ZITTI,2016-07-24 13:49:53.520000,2016-08-08 13:49:53.520000
-1094,2.0,2.0,2,2016-07-31 13:49:53.520000,2016-07-31 15:49:53.520000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1095,2.0,2.0,2,2016-07-31 15:49:53.520000,2016-07-31 17:49:53.520000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1096,2.0,2.0,2,2016-07-31 17:49:53.520000,2016-07-31 19:49:53.520000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1097,2.0,2.0,2,2016-07-31 19:49:53.520000,2016-07-31 21:49:53.520000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1098,1.8439813888888885,1.8439813888888885,1,2016-07-31 21:49:53.520000,2016-07-31 23:40:31.853000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58254,13.867254722222222,14.330310277777777,70000,2016-07-31 23:40:31.853000,2016-08-01 14:00:21.110000,"SPIRALEN DURUM AS 1,1%",SPIRELLI,2016-07-22 14:00:21.110000,2016-08-09 14:00:21.110000
58404,7.536388888888889,7.641666666666667,50000,2016-08-01 14:00:21.110000,2016-08-01 21:38:51.803000,PENNE LARGE,PENNE,2016-07-23 21:38:51.803000,2016-08-10 21:38:51.803000
-1100,2.0,2.0,2,2016-08-01 21:38:51.803000,2016-08-01 23:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1101,2.0,2.0,2,2016-08-01 23:38:51.803000,2016-08-02 01:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1102,2.0,2.0,2,2016-08-02 01:38:51.803000,2016-08-02 03:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1103,2.0,2.0,2,2016-08-02 03:38:51.803000,2016-08-02 05:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1104,2.0,2.0,2,2016-08-02 05:38:51.803000,2016-08-02 07:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1105,2.0,2.0,2,2016-08-02 07:38:51.803000,2016-08-02 09:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1106,2.0,2.0,2,2016-08-02 09:38:51.803000,2016-08-02 11:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1107,2.0,2.0,2,2016-08-02 11:38:51.803000,2016-08-02 13:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1108,2.0,2.0,2,2016-08-02 13:38:51.803000,2016-08-02 15:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1109,2.0,2.0,2,2016-08-02 15:38:51.803000,2016-08-02 17:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1110,2.0,2.0,2,2016-08-02 17:38:51.803000,2016-08-02 19:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1111,2.0,2.0,2,2016-08-02 19:38:51.803000,2016-08-02 21:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1112,2.0,2.0,2,2016-08-02 21:38:51.803000,2016-08-02 23:38:51.803000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1113,1.3883361111111137,1.3883361111111137,1,2016-08-02 23:38:51.803000,2016-08-03 01:02:09.813000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58412,8.120570277777778,8.192514722222223,45000,2016-08-03 01:02:09.813000,2016-08-03 09:13:42.813000,MACARONI KORT PLATTE ZAK,MACARONI,2016-07-25 09:13:42.813000,2016-08-11 09:13:42.813000
58417,5.960881388888889,6.3219924999999995,35000,2016-08-03 09:13:42.813000,2016-08-03 15:33:01.433000,HORENTJES H/Z 60/40,HORENTJE,2016-07-24 15:33:01.433000,2016-08-13 15:33:01.433000
58502,6.305555555555555,6.5616666666666665,35000,2016-08-03 15:33:01.433000,2016-08-03 22:06:43.537000,"SPIRALEN DURUM AS 0,9%",SPIRELLI,2016-07-24 22:06:43.537000,2016-08-12 22:06:43.537000
58468,6.082504722222223,6.116949166666666,35000,2016-08-03 22:06:43.537000,2016-08-04 04:13:44.867000,HORENTJE H/Z 10/90,HORENTJE,2016-07-27 04:13:44.867000,2016-08-11 04:13:44.867000
58529,5.731388888888889,5.796388888888889,35000,2016-08-04 04:13:44.867000,2016-08-04 10:01:31.337000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-07-28 10:01:31.337000,2016-08-11 10:01:31.337000
-1117,2.0,2.0,2,2016-08-04 10:01:31.337000,2016-08-04 12:01:31.337000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1118,2.0,2.0,2,2016-08-04 12:01:31.337000,2016-08-04 14:01:31.337000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1119,2.0,2.0,2,2016-08-04 14:01:31.337000,2016-08-04 16:01:31.337000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1120,2.0,2.0,2,2016-08-04 16:01:31.337000,2016-08-04 18:01:31.337000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1121,2.0,2.0,2,2016-08-04 18:01:31.337000,2016-08-04 20:01:31.337000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1122,2.288535000000001,2.288535000000001,2,2016-08-04 20:01:31.337000,2016-08-04 22:18:50.063000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58547,16.658944444444444,16.931444444444445,50000,2016-08-04 22:18:50.063000,2016-08-05 15:14:44.087000,VERMICELLI LM 514/1003,VERMICELLI,2016-07-27 15:14:44.087000,2016-08-14 15:14:44.087000
58548,16.596961944444445,33.0525175,50000,2016-08-05 15:14:44.087000,2016-08-07 00:17:53.313000,VERMICELLI LM H/Z 70/30,VERMICELLI,2016-07-28 00:17:53.313000,2016-08-15 00:17:53.313000
58546,18.3775,18.6025,60000,2016-08-07 00:17:53.313000,2016-08-07 18:54:02.997000,ZITTI LM 942/1311 1.1% AS/DS,ZITTI,2016-07-28 18:54:02.997000,2016-08-14 18:54:02.997000
-1126,2.0,2.0,2,2016-08-07 18:54:02.997000,2016-08-07 20:54:02.997000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1127,2.0,2.0,2,2016-08-07 20:54:02.997000,2016-08-07 22:54:02.997000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1128,2.0,2.0,2,2016-08-07 22:54:02.997000,2016-08-08 00:54:02.997000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1129,2.0,2.0,2,2016-08-08 00:54:02.997000,2016-08-08 02:54:02.997000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1130,2.0,2.0,2,2016-08-08 02:54:02.997000,2016-08-08 04:54:02.997000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1131,1.4896036111111122,1.4896036111111122,1,2016-08-08 04:54:02.997000,2016-08-08 06:23:25.570000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58676,0.04944805555555556,0.08500361111111113,11,2016-08-08 06:23:25.570000,2016-08-08 06:28:31.443000,ELLEBOOGMACARONI,MACARONI,2016-07-29 06:28:31.443000,2016-08-15 06:28:31.443000
77339,6.117224166666667,6.622224166666667,34988,2016-08-08 06:28:31.443000,2016-08-08 13:05:51.047000,ELLEBOOGMACARONI,MACARONI,2016-07-30 13:05:51.047000,2016-08-17 13:05:51.047000
58673,5.5936111111111115,6.182222222222222,35000,2016-08-08 13:05:51.047000,2016-08-08 19:16:47.743000,HORENTJE H/Z 10/90,HORENTJE,2016-07-30 19:16:47.743000,2016-08-16 19:16:47.743000
-1134,2.0,2.0,2,2016-08-08 19:16:47.743000,2016-08-08 21:16:47.743000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1135,2.0,2.0,2,2016-08-08 21:16:47.743000,2016-08-08 23:16:47.743000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1136,2.0,2.0,2,2016-08-08 23:16:47.743000,2016-08-09 01:16:47.743000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1137,2.8556483333333342,2.8556483333333342,2,2016-08-09 01:16:47.743000,2016-08-09 04:08:08.077000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58191,12.742006666666667,12.865895555555555,70000,2016-08-09 04:08:08.077000,2016-08-09 17:00:06.047000,COURVO DURUM/ZACHTE 70/30,Other,2016-08-02 17:00:06.047000,2016-08-16 17:00:06.047000
58674,6.025290833333333,6.060013055555555,35000,2016-08-09 17:00:06.047000,2016-08-09 23:03:42.160000,HORENTJE H/Z 10/90,HORENTJE,2016-08-02 23:03:42.160000,2016-08-19 23:03:42.160000
58700,7.003089722222222,7.108923055555556,35000,2016-08-09 23:03:42.160000,2016-08-10 06:10:14.943000,"SPIRALEN DURUM AS 1,1%",SPIRELLI,2016-08-03 06:10:14.943000,2016-08-18 06:10:14.943000
58675,6.080962777777778,7.083462777777778,35000,2016-08-10 06:10:14.943000,2016-08-10 13:15:14.673000,ELLEBOOGMACARONI,MACARONI,2016-08-02 13:15:14.673000,2016-08-20 13:15:14.673000
58758,6.390544444444444,6.471377777777778,35000,2016-08-10 13:15:14.673000,2016-08-10 19:43:31.227000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-07-31 19:43:31.227000,2016-08-19 19:43:31.227000
58756,6.104177777777778,6.386955555555556,35000,2016-08-10 19:43:31.227000,2016-08-11 02:06:44.240000,"MACARONI KORT AS 1,1% DURUM",MACARONI,2016-08-02 02:06:44.240000,2016-08-18 02:06:44.240000
58764,7.002253888888889,7.421142777777778,35000,2016-08-11 02:06:44.240000,2016-08-11 09:32:00.247000,PENNEN EXTRA SCHERPE HOEK,PENNE,2016-08-03 09:32:00.247000,2016-08-20 09:32:00.247000
58819,8.832234166666668,8.867511944444445,45000,2016-08-11 09:32:00.247000,2016-08-11 18:24:03.253000,HELICES EXTRA SBS,HORENTJE,2016-08-03 18:24:03.253000,2016-08-18 18:24:03.253000
58824,6.3425,6.607777777777778,35000,2016-08-11 18:24:03.253000,2016-08-12 01:00:31.550000,SPIRELLI VOLKOREN STANDAARD,SPIRELLI,2016-08-03 01:00:31.550000,2016-08-20 01:00:31.550000
-1147,2.0,2.0,2,2016-08-12 01:00:31.550000,2016-08-12 03:00:31.550000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1148,2.507801944444445,2.507801944444445,2,2016-08-12 03:00:31.550000,2016-08-12 05:30:59.637000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58826,22.698938888888886,23.585605555555553,55000,2016-08-12 05:30:59.637000,2016-08-13 05:06:07.593000,BONETTI LM 897/384,Other,2016-08-03 05:06:07.593000,2016-08-21 05:06:07.593000
58822,23.102222222222224,23.289444444444445,70000,2016-08-13 05:06:07.593000,2016-08-14 04:23:29.670000,VERMICELLI LM 514/1003,VERMICELLI,2016-08-06 04:23:29.670000,2016-08-21 04:23:29.670000
-1151,2.0,2.0,2,2016-08-14 04:23:29.670000,2016-08-14 06:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1152,2.0,2.0,2,2016-08-14 06:23:29.670000,2016-08-14 08:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1153,2.0,2.0,2,2016-08-14 08:23:29.670000,2016-08-14 10:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1154,2.0,2.0,2,2016-08-14 10:23:29.670000,2016-08-14 12:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1155,2.0,2.0,2,2016-08-14 12:23:29.670000,2016-08-14 14:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1156,2.0,2.0,2,2016-08-14 14:23:29.670000,2016-08-14 16:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1157,2.0,2.0,2,2016-08-14 16:23:29.670000,2016-08-14 18:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1158,2.0,2.0,2,2016-08-14 18:23:29.670000,2016-08-14 20:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1159,2.0,2.0,2,2016-08-14 20:23:29.670000,2016-08-14 22:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1160,2.0,2.0,2,2016-08-14 22:23:29.670000,2016-08-15 00:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1161,2.0,2.0,2,2016-08-15 00:23:29.670000,2016-08-15 02:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1162,2.0,2.0,2,2016-08-15 02:23:29.670000,2016-08-15 04:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1163,2.0,2.0,2,2016-08-15 04:23:29.670000,2016-08-15 06:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1164,2.0,2.0,2,2016-08-15 06:23:29.670000,2016-08-15 08:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1165,2.0,2.0,2,2016-08-15 08:23:29.670000,2016-08-15 10:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1166,2.0,2.0,2,2016-08-15 10:23:29.670000,2016-08-15 12:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1167,2.0,2.0,2,2016-08-15 12:23:29.670000,2016-08-15 14:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1168,2.0,2.0,2,2016-08-15 14:23:29.670000,2016-08-15 16:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1169,2.0,2.0,2,2016-08-15 16:23:29.670000,2016-08-15 18:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1170,2.0,2.0,2,2016-08-15 18:23:29.670000,2016-08-15 20:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1171,2.0,2.0,2,2016-08-15 20:23:29.670000,2016-08-15 22:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1172,2.0,2.0,2,2016-08-15 22:23:29.670000,2016-08-16 00:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1173,2.0,2.0,2,2016-08-16 00:23:29.670000,2016-08-16 02:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1174,2.0,2.0,2,2016-08-16 02:23:29.670000,2016-08-16 04:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1175,2.0,2.0,2,2016-08-16 04:23:29.670000,2016-08-16 06:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1176,2.0,2.0,2,2016-08-16 06:23:29.670000,2016-08-16 08:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1177,2.0,2.0,2,2016-08-16 08:23:29.670000,2016-08-16 10:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1178,2.0,2.0,2,2016-08-16 10:23:29.670000,2016-08-16 12:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1179,2.0,2.0,2,2016-08-16 12:23:29.670000,2016-08-16 14:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1180,2.0,2.0,2,2016-08-16 14:23:29.670000,2016-08-16 16:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1181,2.0,2.0,2,2016-08-16 16:23:29.670000,2016-08-16 18:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1182,2.0,2.0,2,2016-08-16 18:23:29.670000,2016-08-16 20:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1183,2.0,2.0,2,2016-08-16 20:23:29.670000,2016-08-16 22:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1184,2.0,2.0,2,2016-08-16 22:23:29.670000,2016-08-17 00:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1185,2.0,2.0,2,2016-08-17 00:23:29.670000,2016-08-17 02:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1186,2.0,2.0,2,2016-08-17 02:23:29.670000,2016-08-17 04:23:29.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1187,2.004385277777781,2.004385277777781,2,2016-08-17 04:23:29.670000,2016-08-17 06:23:45.457000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58871,6.7161286111111105,7.112239722222221,35000,2016-08-17 06:23:45.457000,2016-08-17 13:30:29.660000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-08-09 13:30:29.660000,2016-08-27 13:30:29.660000
58697,6.845561944444444,6.9255619444444445,35000,2016-08-17 13:30:29.660000,2016-08-17 20:26:01.090000,"SPIRALEN DURUM AS 0,9%",SPIRELLI,2016-08-09 20:26:01.090000,2016-08-25 20:26:01.090000
58875,7.157822222222222,7.192544444444445,35000,2016-08-17 20:26:01.090000,2016-08-18 03:37:34.777000,PENNE SCHERPE HOEK 40MM,PENNE,2016-08-10 03:37:34.777000,2016-08-27 03:37:34.777000
58872,0.8372222222222222,2.5966666666666667,5058,2016-08-18 03:37:34.777000,2016-08-18 06:13:22.643000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-08-11 06:13:22.643000,2016-08-26 06:13:22.643000
-1192,2.0,2.0,2,2016-08-18 06:13:22.643000,2016-08-18 08:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1193,2.0,2.0,2,2016-08-18 08:13:22.643000,2016-08-18 10:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1194,2.0,2.0,2,2016-08-18 10:13:22.643000,2016-08-18 12:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1195,2.0,2.0,2,2016-08-18 12:13:22.643000,2016-08-18 14:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1196,2.0,2.0,2,2016-08-18 14:13:22.643000,2016-08-18 16:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1197,2.0,2.0,2,2016-08-18 16:13:22.643000,2016-08-18 18:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1198,2.0,2.0,2,2016-08-18 18:13:22.643000,2016-08-18 20:13:22.643000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1199,2.7962713888888904,2.7962713888888904,2,2016-08-18 20:13:22.643000,2016-08-18 23:01:09.220000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
77340,5.343363055555556,5.5041963888888885,29941,2016-08-18 23:01:09.220000,2016-08-19 04:31:24.517000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-08-09 04:31:24.517000,2016-08-28 04:31:24.517000
58462,6.083888888888889,6.2058333333333335,35000,2016-08-19 04:31:24.517000,2016-08-19 10:43:45.750000,"GESNEDEN MACARONI AS 0,9%",MACARONI,2016-08-10 10:43:45.750000,2016-08-26 10:43:45.750000
-1202,1.041638888888889,1.041638888888889,1,2016-08-19 10:43:45.750000,2016-08-19 11:46:15.650000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58895,6.228888888888889,6.271388888888889,35000,2016-08-19 11:46:15.650000,2016-08-19 18:02:32.233000,VOLKOREN PENNEN STANDAARD,PENNE,2016-08-10 18:02:32.233000,2016-08-28 18:02:32.233000
-1203,2.0,2.0,2,2016-08-19 18:02:32.233000,2016-08-19 20:02:32.233000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1204,1.402099166666667,1.402099166666667,1,2016-08-19 20:02:32.233000,2016-08-19 21:26:39.790000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58863,5.620833333333334,5.8475,35000,2016-08-19 21:26:39.790000,2016-08-20 03:17:30.200000,BIO COQUILLETTES,ELLEBOOGJES,2016-08-12 03:17:30.200000,2016-08-30 03:17:30.200000
-1205,2.5028916666666667,2.5028916666666667,2,2016-08-20 03:17:30.200000,2016-08-20 05:47:40.610000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
58933,14.401070555555556,14.444681666666666,45000,2016-08-20 05:47:40.610000,2016-08-20 20:14:21.367000,MAC.KORT L.M. 327/057,MACARONI,2016-08-12 20:14:21.367000,2016-08-29 20:14:21.367000
58934,17.515555555555554,17.700833333333332,70000,2016-08-20 20:14:21.367000,2016-08-21 13:56:24.593000,ZITTI LM 942/1311 1.1% AS/DS,ZITTI,2016-08-12 13:56:24.593000,2016-08-31 13:56:24.593000
-1208,2.0,2.0,2,2016-08-21 13:56:24.593000,2016-08-21 15:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1209,2.0,2.0,2,2016-08-21 15:56:24.593000,2016-08-21 17:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1210,2.0,2.0,2,2016-08-21 17:56:24.593000,2016-08-21 19:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1211,2.0,2.0,2,2016-08-21 19:56:24.593000,2016-08-21 21:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1212,2.0,2.0,2,2016-08-21 21:56:24.593000,2016-08-21 23:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1213,2.0,2.0,2,2016-08-21 23:56:24.593000,2016-08-22 01:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1214,2.0,2.0,2,2016-08-22 01:56:24.593000,2016-08-22 03:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1215,2.0,2.0,2,2016-08-22 03:56:24.593000,2016-08-22 05:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1216,2.0,2.0,2,2016-08-22 05:56:24.593000,2016-08-22 07:56:24.593000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-1217,2.953143611111114,2.953143611111114,2,2016-08-22 07:56:24.593000,2016-08-22 10:53:35.910000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
59105,8.265858333333334,8.301969444444444,45000,2016-08-22 10:53:35.910000,2016-08-22 19:11:42.797000,MACARONI KORT EXTRA,MACARONI,2016-08-15 19:11:42.797000,2016-08-31 19:11:42.797000
59151,12.750937777777779,12.862326666666668,70000,2016-08-22 19:11:42.797000,2016-08-23 08:03:27.163000,COURVO DURUM/ZACHTE 70/30,Other,2016-08-15 08:03:27.163000,2016-08-30 08:03:27.163000
59106,6.855295555555555,6.961684444444444,35000,2016-08-23 08:03:27.163000,2016-08-23 15:01:09.487000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-08-16 15:01:09.487000,2016-08-31 15:01:09.487000
59184,7.590891666666667,7.670336111111111,35000,2016-08-23 15:01:09.487000,2016-08-23 22:41:22.220000,TAGLIATELLI EXTRA,Other,2016-08-15 22:41:22.220000,2016-08-30 22:41:22.220000
59198,6.660191666666666,6.717413888888888,35000,2016-08-23 22:41:22.220000,2016-08-24 05:24:25.167000,HORENTJES KDO,HORENTJE,2016-08-15 05:24:25.167000,2016-08-31 05:24:25.167000
59199,6.170277777777778,6.676944444444445,55000,2016-08-24 05:24:25.167000,2016-08-24 12:05:02.827000,MACARONI KORT PLATTE ZAK,MACARONI,2016-08-15 12:05:02.827000,2016-09-02 12:05:02.827000
